lat,long,elev,timediff,OBUID
408647745,-778305251,3422,0:02:21.090000,2a3c600d
408647745,-778305251,3422,0:02:21.130000,2a3c600d
408647745,-778305251,3422,0:02:21.240000,2a3c600d
408647745,-778305251,3422,0:02:21.340000,2a3c600d
408647745,-778305251,3422,0:02:21.440000,2a3c600d
408647745,-778305251,3422,0:02:21.540000,2a3c600d
408647745,-778305251,3422,0:02:21.630000,2a3c600d
408647745,-778305251,3422,0:02:21.730000,2a3c600d
408647745,-778305251,3422,0:02:21.840000,2a3c600d
408647745,-778305251,3422,0:02:21.950000,2a3c600d
408647745,-778305251,3422,0:02:22.040000,2a3c600d
408647745,-778305251,3422,0:02:22.140000,2a3c600d
408647745,-778305251,3422,0:02:22.250000,2a3c600d
408647745,-778305251,3422,0:02:22.330000,2a3c600d
408647745,-778305251,3422,0:02:22.430000,2a3c600d
408647745,-778305251,3422,0:02:22.530000,2a3c600d
408647745,-778305251,3422,0:02:22.640000,2a3c600d
408647745,-778305251,3422,0:02:22.740000,2a3c600d
408647745,-778305251,3422,0:02:22.840000,2a3c600d
408647745,-778305251,3422,0:02:22.940000,2a3c600d
408647745,-778305251,3422,0:02:23.040000,2a3c600d
408647745,-778305251,3422,0:02:23.140000,2a3c600d
408647745,-778305251,3422,0:02:23.240000,2a3c600d
408647745,-778305251,3422,0:02:23.340000,2a3c600d
408647745,-778305251,3422,0:02:23.450000,2a3c600d
408647744,-778305250,3422,0:02:23.540000,2a3c600d
408647744,-778305250,3422,0:02:23.640000,2a3c600d
408647744,-778305250,3422,0:02:23.740000,2a3c600d
408647744,-778305250,3422,0:02:23.840000,2a3c600d
408647744,-778305250,3422,0:02:23.940000,2a3c600d
408647744,-778305250,3422,0:02:24.040000,2a3c600d
408647744,-778305250,3422,0:02:24.140000,2a3c600d
408647744,-778305250,3422,0:02:24.240000,2a3c600d
408647744,-778305250,3422,0:02:24.350000,2a3c600d
408647744,-778305250,3422,0:02:24.440000,2a3c600d
408647744,-778305249,3422,0:02:24.540000,2a3c600d
408647744,-778305249,3422,0:02:24.640000,2a3c600d
408647744,-778305249,3422,0:02:24.740000,2a3c600d
408647744,-778305249,3422,0:02:24.840000,2a3c600d
408647744,-778305249,3422,0:02:24.950000,2a3c600d
408647744,-778305249,3422,0:02:25.090000,2a3c600d
408647744,-778305249,3422,0:02:25.150000,2a3c600d
408647744,-778305249,3422,0:02:25.240000,2a3c600d
408647744,-778305249,3422,0:02:25.350000,2a3c600d
408647744,-778305249,3422,0:02:25.440000,2a3c600d
408647744,-778305249,3422,0:02:25.540000,2a3c600d
408647744,-778305249,3422,0:02:25.640000,2a3c600d
408647744,-778305249,3422,0:02:25.740000,2a3c600d
408647744,-778305249,3422,0:02:25.850000,2a3c600d
408647744,-778305249,3422,0:02:25.940000,2a3c600d
408647744,-778305249,3422,0:02:26.100000,2a3c600d
408647744,-778305249,3422,0:02:26.150000,2a3c600d
408647744,-778305249,3422,0:02:26.240000,2a3c600d
