lat,long,elev,timediff,OBUID
408647784,-778304982,3455,0:07:59.400000,2a3c600d
408626779,-778342894,3336,0:07:59.490000,cc2adada
408647784,-778304982,3455,0:07:59.510000,2a3c600d
408626779,-778342895,3336,0:07:59.590000,cc2adada
408647784,-778304982,3455,0:07:59.600000,2a3c600d
408626779,-778342894,3336,0:07:59.690000,cc2adada
408647784,-778304982,3455,0:07:59.700000,2a3c600d
408626779,-778342894,3336,0:07:59.790000,cc2adada
408647784,-778304982,3455,0:07:59.800000,2a3c600d
408626779,-778342894,3336,0:07:59.900000,cc2adada
408647784,-778304982,3455,0:07:59.910000,2a3c600d
408626779,-778342894,3336,0:07:59.990000,cc2adada
408647784,-778304982,3455,0:08:00.030000,2a3c600d
408626779,-778342895,3336,0:08:00.100000,cc2adada
408647784,-778304982,3455,0:08:00.120000,2a3c600d
408626779,-778342895,3336,0:08:00.190000,cc2adada
408647784,-778304982,3455,0:08:00.230000,2a3c600d
408626779,-778342895,3336,0:08:00.290000,cc2adada
408647785,-778304982,3455,0:08:00.310000,2a3c600d
408626779,-778342895,3336,0:08:00.400000,cc2adada
408647785,-778304982,3455,0:08:00.410000,2a3c600d
408626779,-778342895,3336,0:08:00.500000,cc2adada
408647785,-778304982,3455,0:08:00.520000,2a3c600d
408626778,-778342896,3336,0:08:00.590000,cc2adada
408647785,-778304982,3455,0:08:00.640000,2a3c600d
408626778,-778342896,3336,0:08:00.720000,cc2adada
408647785,-778304982,3455,0:08:00.720000,2a3c600d
408626778,-778342896,3336,0:08:00.790000,cc2adada
408647785,-778304982,3455,0:08:00.810000,2a3c600d
408626778,-778342896,3336,0:08:00.900000,cc2adada
408647785,-778304982,3455,0:08:00.910000,2a3c600d
408626778,-778342896,3336,0:08:01,cc2adada
408647785,-778304982,3455,0:08:01.010000,2a3c600d
408626778,-778342895,3336,0:08:01.100000,cc2adada
408647785,-778304982,3455,0:08:01.120000,2a3c600d
408626778,-778342895,3336,0:08:01.190000,cc2adada
408647785,-778304982,3455,0:08:01.210000,2a3c600d
408626778,-778342895,3336,0:08:01.300000,cc2adada
408647784,-778304982,3454,0:08:01.320000,2a3c600d
408626778,-778342895,3336,0:08:01.400000,cc2adada
408647784,-778304982,3454,0:08:01.410000,2a3c600d
408626778,-778342895,3336,0:08:01.490000,cc2adada
408647784,-778304982,3454,0:08:01.510000,2a3c600d
408626777,-778342895,3336,0:08:01.600000,cc2adada
408647784,-778304982,3454,0:08:01.610000,2a3c600d
408626777,-778342894,3336,0:08:01.690000,cc2adada
408647784,-778304982,3454,0:08:01.710000,2a3c600d
408626777,-778342894,3336,0:08:01.790000,cc2adada
408647784,-778304982,3454,0:08:01.810000,2a3c600d
408626777,-778342894,3336,0:08:01.910000,cc2adada
408647784,-778304982,3454,0:08:01.910000,2a3c600d
408626777,-778342894,3336,0:08:01.990000,cc2adada
408647784,-778304982,3454,0:08:02.010000,2a3c600d
408626777,-778342894,3335,0:08:02.090000,cc2adada
408647784,-778304982,3454,0:08:02.110000,2a3c600d
408626777,-778342894,3335,0:08:02.190000,cc2adada
408647784,-778304982,3454,0:08:02.210000,2a3c600d
408626777,-778342894,3335,0:08:02.300000,cc2adada
408647784,-778304983,3454,0:08:02.310000,2a3c600d
408626777,-778342894,3335,0:08:02.390000,cc2adada
408647784,-778304983,3454,0:08:02.410000,2a3c600d
408626777,-778342894,3336,0:08:02.540000,cc2adada
408647784,-778304983,3454,0:08:02.660000,2a3c600d
408626777,-778342893,3335,0:08:03.020000,cc2adada
408647784,-778304983,3454,0:08:03.110000,2a3c600d
408626777,-778342893,3335,0:08:03.200000,cc2adada
408647784,-778304983,3454,0:08:03.280000,2a3c600d
408626777,-778342893,3335,0:08:03.480000,cc2adada
408647784,-778304983,3454,0:08:03.680000,2a3c600d
408626777,-778342893,3335,0:08:03.930000,cc2adada
408647784,-778304983,3454,0:08:04.090000,2a3c600d
408647784,-778304983,3454,0:08:04.300000,2a3c600d
408626777,-778342893,3336,0:08:04.500000,cc2adada
408626777,-778342892,3336,0:08:04.740000,cc2adada
408647784,-778304983,3454,0:08:05.120000,2a3c600d
408626777,-778342892,3336,0:08:05.320000,cc2adada
408647784,-778304983,3454,0:08:05.530000,2a3c600d
408626777,-778342892,3336,0:08:05.630000,cc2adada
408647784,-778304984,3454,0:08:05.640000,2a3c600d
408626777,-778342892,3336,0:08:05.770000,cc2adada
408647784,-778304984,3454,0:08:05.850000,2a3c600d
408626777,-778342892,3336,0:08:05.940000,cc2adada
408647784,-778304984,3454,0:08:06.050000,2a3c600d
408626778,-778342891,3336,0:08:06.140000,cc2adada
408647784,-778304984,3454,0:08:06.260000,2a3c600d
