lat,long,elev,timediff,OBUID
408633899,-778328029,3339,34:19.4,2a3c600a
408633979,-778327883,3339,34:19.6,2a3c600a
408634068,-778327734,3339,34:19.7,2a3c600a
408634150,-778327587,3339,34:19.8,2a3c600a
408634236,-778327442,3339,34:19.9,2a3c600a
408634320,-778327296,3339,34:20.1,2a3c600a
408634406,-778327150,3339,34:20.3,2a3c600a
408634490,-778327001,3339,34:20.6,2a3c600a
408634575,-778326854,3340,34:20.6,2a3c600a
408634662,-778326709,3339,34:20.8,2a3c600a
408634745,-778326563,3339,34:20.9,2a3c600a
408634831,-778326412,3340,34:21.1,2a3c600a
408634915,-778326266,3339,34:21.2,2a3c600a
408635000,-778326120,3340,34:21.5,2a3c600a
408635084,-778325970,3339,34:21.6,2a3c600a
408635168,-778325821,3339,34:21.8,2a3c600a
408635255,-778325672,3339,34:21.9,2a3c600a
408635339,-778325524,3340,34:22.0,2a3c600a
408635427,-778325374,3340,34:22.0,2a3c600a
408635512,-778325225,3339,34:22.0,2a3c600a
408635594,-778325079,3339,34:22.1,2a3c600a
408635679,-778324932,3340,34:22.2,2a3c600a
408635762,-778324786,3340,34:22.3,2a3c600a
408635846,-778324639,3340,34:22.5,2a3c600a
408635928,-778324493,3340,34:22.6,2a3c600a
408636013,-778324347,3340,34:22.8,2a3c600a
408636096,-778324202,3340,34:22.8,2a3c600a
408636173,-778324058,3339,34:22.8,2a3c600a
408636255,-778323915,3340,34:22.8,2a3c600a
408636333,-778323774,3340,34:22.9,2a3c600a
408636409,-778323633,3340,34:23.0,2a3c600a
408636488,-778323491,3340,34:23.1,2a3c600a
408636558,-778323346,3340,34:23.2,2a3c600a
408636630,-778323205,3340,34:23.2,2a3c600a
408636695,-778323061,3340,34:23.3,2a3c600a
408636762,-778322919,3340,34:23.3,2a3c600a
408636834,-778322776,3340,34:23.4,2a3c600a
408636900,-778322634,3340,34:23.4,2a3c600a
408636970,-778322492,3341,34:23.4,2a3c600a
408637037,-778322350,3341,34:23.4,2a3c600a
408637101,-778322206,3340,34:23.4,2a3c600a
408637161,-778322062,3341,34:23.5,2a3c600a
408637220,-778321923,3340,34:23.7,2a3c600a
408637283,-778321779,3341,34:23.8,2a3c600a
408637347,-778321638,3340,34:23.9,2a3c600a
408637407,-778321500,3340,34:23.9,2a3c600a
408637478,-778321359,3340,34:24.1,2a3c600a
408637536,-778321221,3340,34:24.2,2a3c600a
408637598,-778321088,3341,34:24.3,2a3c600a
408637659,-778320954,3340,34:24.4,2a3c600a
408637720,-778320823,3340,34:24.4,2a3c600a
408637782,-778320693,3340,34:24.5,2a3c600a
408637847,-778320562,3340,34:24.6,2a3c600a
408637908,-778320430,3340,34:24.7,2a3c600a
408637972,-778320305,3340,34:24.8,2a3c600a
408638044,-778320179,3340,34:24.9,2a3c600a
408638113,-778320050,3340,00:34:25,2a3c600a
408638181,-778319930,3340,34:25.1,2a3c600a
408638249,-778319805,3340,34:25.2,2a3c600a
408638249,-778319805,3340,34:25.3,2a3c600a
408638389,-778319566,3340,34:25.4,2a3c600a
408638458,-778319448,3340,34:25.5,2a3c600a
408638458,-778319448,3340,34:25.6,2a3c600a
408638595,-778319213,3340,34:25.7,2a3c600a
408638666,-778319093,3340,34:25.8,2a3c600a
408638739,-778318978,3340,34:25.9,2a3c600a
408638809,-778318852,3339,00:34:26,2a3c600a
408638809,-778318852,3339,34:26.1,2a3c600a
408638877,-778318737,3340,34:26.2,2a3c600a
408638949,-778318619,3340,34:26.3,2a3c600a
408639016,-778318500,3340,34:26.4,2a3c600a
408639086,-778318384,3340,34:26.5,2a3c600a
408639156,-778318266,3340,34:26.6,2a3c600a
408639295,-778318032,3340,34:26.7,2a3c600a
408639362,-778317911,3340,34:26.8,2a3c600a
408639362,-778317911,3340,34:26.9,2a3c600a
408639500,-778317667,3340,00:34:27,2a3c600a
408639500,-778317667,3340,34:27.1,2a3c600a
408639573,-778317550,3340,34:27.2,2a3c600a
408639639,-778317430,3340,34:27.3,2a3c600a
408639711,-778317310,3341,34:27.4,2a3c600a
408639850,-778317067,3341,34:27.5,2a3c600a
408639850,-778317067,3341,34:27.6,2a3c600a
408639919,-778316949,3341,34:27.7,2a3c600a
408639992,-778316832,3341,34:27.8,2a3c600a
408640062,-778316712,3341,34:27.9,2a3c600a
408640132,-778316599,3341,00:34:28,2a3c600a
408640201,-778316487,3341,34:28.1,2a3c600a
408640271,-778316373,3340,34:28.2,2a3c600a
408640342,-778316259,3340,34:28.3,2a3c600a
408640406,-778316147,3341,34:28.3,2a3c600a
408640474,-778316036,3341,34:28.4,2a3c600a
408640544,-778315929,3341,34:28.6,2a3c600a
408640607,-778315820,3341,34:28.7,2a3c600a
408640671,-778315715,3340,34:28.7,2a3c600a
408640736,-778315607,3341,34:28.8,2a3c600a
408640797,-778315504,3341,34:28.9,2a3c600a
408640863,-778315397,3341,34:29.1,2a3c600a
408640983,-778315197,3341,34:29.3,2a3c600a
408641042,-778315095,3341,34:29.3,2a3c600a
408641102,-778314995,3341,34:29.4,2a3c600a
408641158,-778314889,3341,34:29.6,2a3c600a
408641216,-778314785,3341,34:29.6,2a3c600a
408641216,-778314785,3341,34:29.6,2a3c600a
408641274,-778314684,3340,34:29.8,2a3c600a
408641337,-778314584,3341,34:29.9,2a3c600a
408641392,-778314482,3340,34:30.0,2a3c600a
408641516,-778314272,3340,34:30.1,2a3c600a
408641516,-778314272,3340,34:30.2,2a3c600a
408641625,-778314081,3341,34:30.3,2a3c600a
408641679,-778313981,3341,34:30.4,2a3c600a
408641679,-778313981,3341,34:30.4,2a3c600a
408641739,-778313877,3341,34:30.6,2a3c600a
408641797,-778313776,3342,34:30.7,2a3c600a
408641856,-778313675,3342,34:30.7,2a3c600a
408641909,-778313573,3342,34:30.9,2a3c600a
408641962,-778313472,3341,34:31.0,2a3c600a
408642016,-778313366,3341,34:31.1,2a3c600a
408642071,-778313268,3341,34:31.2,2a3c600a
408642123,-778313168,3341,34:31.3,2a3c600a
408642181,-778313068,3341,34:31.4,2a3c600a
408642236,-778312968,3341,34:31.4,2a3c600a
408642289,-778312867,3340,34:31.5,2a3c600a
408642338,-778312769,3340,34:31.7,2a3c600a
408642395,-778312668,3341,34:31.8,2a3c600a
408642452,-778312565,3341,34:31.8,2a3c600a
408642507,-778312467,3341,34:31.9,2a3c600a
408642569,-778312362,3341,34:32.1,2a3c600a
408642628,-778312261,3340,34:32.2,2a3c600a
408642683,-778312158,3341,34:32.3,2a3c600a
408642741,-778312057,3341,34:32.3,2a3c600a
408642801,-778311956,3340,34:32.5,2a3c600a
408642855,-778311851,3341,34:32.6,2a3c600a
408642911,-778311751,3340,34:32.7,2a3c600a
408642965,-778311648,3340,34:32.8,2a3c600a
408643026,-778311543,3340,34:32.9,2a3c600a
408643082,-778311438,3340,34:33.0,2a3c600a
408643136,-778311336,3340,34:33.1,2a3c600a
408643195,-778311229,3340,34:33.2,2a3c600a
408643249,-778311124,3340,34:33.3,2a3c600a
408643309,-778311021,3340,34:33.3,2a3c600a
408643367,-778310919,3340,34:33.5,2a3c600a
408643431,-778310814,3340,34:33.6,2a3c600a
408643489,-778310709,3340,34:33.7,2a3c600a
408643549,-778310606,3341,34:33.8,2a3c600a
408643608,-778310500,3340,34:33.9,2a3c600a
408643675,-778310398,3341,34:34.0,2a3c600a
408643728,-778310294,3340,34:34.1,2a3c600a
408643791,-778310190,3340,34:34.2,2a3c600a
408643854,-778310086,3340,34:34.3,2a3c600a
408643918,-778309982,3340,34:34.4,2a3c600a
408643980,-778309879,3340,34:34.5,2a3c600a
408644041,-778309774,3340,34:34.6,2a3c600a
408644105,-778309670,3341,34:34.8,2a3c600a
408644167,-778309564,3340,34:34.8,2a3c600a
408644230,-778309459,3340,34:34.9,2a3c600a
408644304,-778309350,3341,34:35.0,2a3c600a
408644366,-778309245,3341,34:35.2,2a3c600a
408644429,-778309140,3341,34:35.4,2a3c600a
408644494,-778309035,3341,34:35.6,2a3c600a
408644554,-778308930,3341,34:35.7,2a3c600a
408644622,-778308829,3341,34:35.9,2a3c600a
408644684,-778308728,3341,34:35.9,2a3c600a
408644752,-778308624,3341,34:36.1,2a3c600a
408644816,-778308524,3342,34:36.1,2a3c600a
408644881,-778308421,3341,34:36.3,2a3c600a
408644948,-778308319,3342,34:36.5,2a3c600a
408645018,-778308220,3341,34:36.6,2a3c600a
408645085,-778308122,3341,34:36.7,2a3c600a
408645152,-778308022,3341,34:36.8,2a3c600a
408645224,-778307927,3341,34:36.9,2a3c600a
408645292,-778307829,3341,34:37.1,2a3c600a
408645362,-778307738,3341,34:37.2,2a3c600a
408645430,-778307646,3342,34:37.5,2a3c600a
408645503,-778307554,3341,34:37.5,2a3c600a
408645572,-778307464,3342,34:37.6,2a3c600a
408645646,-778307372,3342,34:37.8,2a3c600a
408645719,-778307278,3342,34:37.8,2a3c600a
408645795,-778307191,3342,34:37.9,2a3c600a
408645864,-778307105,3342,34:37.9,2a3c600a
408645939,-778307024,3343,34:38.0,2a3c600a
408646011,-778306942,3342,34:38.0,2a3c600a
408646083,-778306857,3343,34:38.1,2a3c600a
408646158,-778306778,3343,34:38.2,2a3c600a
408646233,-778306700,3343,34:38.3,2a3c600a
408646308,-778306626,3343,34:38.4,2a3c600a
408646383,-778306548,3344,34:38.5,2a3c600a
408646458,-778306469,3344,34:38.5,2a3c600a
408646539,-778306403,3343,34:38.6,2a3c600a
408646618,-778306335,3344,34:38.7,2a3c600a
408646695,-778306272,3344,34:38.8,2a3c600a
408646776,-778306205,3344,34:38.9,2a3c600a
408646857,-778306145,3344,34:39.0,2a3c600a
408646940,-778306085,3345,34:39.1,2a3c600a
408647020,-778306025,3345,34:39.2,2a3c600a
408647104,-778305966,3345,34:39.3,2a3c600a
408647182,-778305911,3345,34:39.3,2a3c600a
408647267,-778305846,3345,34:39.3,2a3c600a
408647352,-778305800,3346,34:39.3,2a3c600a
408647438,-778305746,3346,34:39.3,2a3c600a
408647518,-778305695,3346,34:39.4,2a3c600a
408647601,-778305646,3346,34:39.4,2a3c600a
408647686,-778305602,3347,34:39.5,2a3c600a
408647775,-778305556,3347,34:39.7,2a3c600a
408647862,-778305512,3347,34:39.8,2a3c600a
408647949,-778305470,3347,34:39.9,2a3c600a
408648040,-778305428,3348,34:40.0,2a3c600a
408648125,-778305382,3348,34:40.1,2a3c600a
408648219,-778305352,3348,34:40.2,2a3c600a
408648313,-778305316,3348,34:40.3,2a3c600a
408648402,-778305283,3349,34:40.4,2a3c600a
408648497,-778305253,3348,34:40.5,2a3c600a
408648589,-778305223,3348,34:40.6,2a3c600a
408648682,-778305192,3349,34:40.7,2a3c600a
408648781,-778305165,3349,34:40.8,2a3c600a
408648875,-778305136,3349,34:40.9,2a3c600a
408648969,-778305112,3350,34:41.0,2a3c600a
408649065,-778305082,3350,34:41.1,2a3c600a
408649167,-778305068,3350,34:41.2,2a3c600a
408649266,-778305049,3350,34:41.3,2a3c600a
408649364,-778305033,3350,34:41.3,2a3c600a
408649465,-778305015,3351,34:41.4,2a3c600a
408649564,-778304997,3351,34:41.6,2a3c600a
408649665,-778304986,3351,34:41.7,2a3c600a
408649768,-778304975,3351,34:41.7,2a3c600a
408649871,-778304961,3351,34:41.8,2a3c600a
408649972,-778304950,3351,34:42.0,2a3c600a
408650074,-778304929,3352,34:42.1,2a3c600a
408650179,-778304924,3353,34:42.2,2a3c600a
408650285,-778304922,3352,34:42.3,2a3c600a
408650392,-778304919,3352,34:42.4,2a3c600a
408650497,-778304920,3352,34:42.5,2a3c600a
408650601,-778304918,3353,34:42.6,2a3c600a
408650705,-778304925,3353,34:42.7,2a3c600a
408650812,-778304930,3353,34:42.8,2a3c600a
408650920,-778304936,3353,34:42.9,2a3c600a
408651026,-778304944,3353,34:42.9,2a3c600a
408651130,-778304941,3354,34:43.1,2a3c600a
408651242,-778304961,3354,34:43.2,2a3c600a
408651350,-778304974,3354,34:43.3,2a3c600a
408651459,-778304989,3354,34:43.4,2a3c600a
408651568,-778305007,3354,34:43.4,2a3c600a
408651676,-778305028,3354,34:43.6,2a3c600a
408651787,-778305051,3355,34:43.7,2a3c600a
408651895,-778305074,3355,34:43.8,2a3c600a
408652006,-778305099,3355,34:43.9,2a3c600a
408652113,-778305130,3355,34:44.0,2a3c600a
408652220,-778305150,3355,34:44.1,2a3c600a
408652337,-778305187,3355,34:44.2,2a3c600a
408652449,-778305223,3355,34:44.3,2a3c600a
408652558,-778305256,3355,34:44.4,2a3c600a
408652669,-778305296,3355,34:44.5,2a3c600a
408652776,-778305335,3355,34:44.6,2a3c600a
408652891,-778305378,3356,34:44.6,2a3c600a
408653001,-778305422,3356,34:44.7,2a3c600a
408653110,-778305469,3356,34:44.8,2a3c600a
408653222,-778305519,3356,34:44.9,2a3c600a
408653327,-778305566,3356,00:34:45,2a3c600a
408653438,-778305630,3357,34:45.1,2a3c600a
408653545,-778305685,3357,34:45.2,2a3c600a
408653653,-778305745,3357,34:45.3,2a3c600a
408653762,-778305805,3357,34:45.4,2a3c600a
408653867,-778305869,3357,34:45.5,2a3c600a
408653975,-778305932,3357,34:45.6,2a3c600a
408654081,-778306001,3358,34:45.7,2a3c600a
408654186,-778306071,3358,34:45.8,2a3c600a
408654290,-778306142,3358,34:45.9,2a3c600a
408654394,-778306205,3358,34:46.0,2a3c600a
408654494,-778306288,3358,34:46.1,2a3c600a
408654599,-778306365,3358,34:46.2,2a3c600a
408654699,-778306442,3358,34:46.3,2a3c600a
408654798,-778306523,3358,34:46.4,2a3c600a
408654897,-778306607,3358,34:46.5,2a3c600a
408654994,-778306689,3358,34:46.6,2a3c600a
408655090,-778306777,3359,34:46.7,2a3c600a
408655184,-778306866,3359,34:46.8,2a3c600a
408655278,-778306952,3359,34:46.9,2a3c600a
408655372,-778307034,3359,34:47.0,2a3c600a
