lat,long,elev,timediff
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630563,-778349047,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630562,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630563,-778349048,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630564,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630566,-778349047,3319,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349047,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349048,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630568,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349049,3318,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630567,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630568,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630569,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349050,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630570,-778349051,3319,00:00:00
408630571,-778349052,3319,00:00:00
