lat,long,elev,timediff
408648637,-778304704,3378,0:06:12.760000
408648637,-778304704,3378,0:06:12.860000
408648637,-778304704,3378,0:06:12.960000
408648637,-778304704,3378,0:06:13.060000
408648637,-778304704,3378,0:06:13.160000
408648637,-778304704,3378,0:06:13.260000
408648637,-778304704,3378,0:06:13.360000
408648637,-778304704,3378,0:06:13.460000
408648637,-778304704,3378,0:06:13.570000
408648637,-778304704,3378,0:06:13.660000
408648637,-778304704,3378,0:06:13.760000
408648637,-778304704,3378,0:06:13.860000
408648637,-778304704,3378,0:06:13.960000
408648637,-778304704,3378,0:06:14.060000
408648637,-778304704,3378,0:06:14.160000
408648637,-778304704,3378,0:06:14.260000
408648637,-778304704,3378,0:06:14.360000
408648637,-778304704,3378,0:06:14.460000
408648637,-778304704,3378,0:06:14.560000
408648637,-778304704,3378,0:06:14.660000
408648637,-778304704,3378,0:06:14.760000
408648637,-778304704,3378,0:06:14.860000
408648637,-778304704,3378,0:06:14.960000
408648637,-778304704,3378,0:06:15.060000
408648636,-778304704,3378,0:06:15.160000
408648636,-778304704,3378,0:06:15.260000
408648636,-778304704,3378,0:06:15.360000
408648636,-778304704,3378,0:06:15.460000
408648636,-778304704,3378,0:06:15.560000
408648636,-778304704,3378,0:06:15.660000
408648636,-778304704,3378,0:06:15.760000
408648636,-778304704,3378,0:06:15.860000
408648636,-778304704,3378,0:06:15.960000
408648636,-778304704,3378,0:06:16.060000
408648636,-778304704,3378,0:06:16.160000
408648636,-778304704,3378,0:06:16.260000
408648636,-778304704,3378,0:06:16.360000
408648636,-778304704,3378,0:06:16.460000
408648636,-778304704,3378,0:06:16.560000
408648636,-778304704,3378,0:06:16.660000
408648636,-778304704,3378,0:06:16.760000
408648636,-778304704,3378,0:06:16.860000
408648636,-778304704,3378,0:06:16.960000
408648636,-778304704,3378,0:06:17.060000
408648636,-778304704,3378,0:06:17.160000
408648636,-778304704,3378,0:06:17.230000
408648636,-778304704,3378,0:06:17.330000
408648636,-778304704,3378,0:06:17.430000
408648636,-778304704,3378,0:06:17.530000
408648636,-778304704,3378,0:06:17.630000
408648636,-778304704,3378,0:06:17.730000
408648636,-778304704,3378,0:06:17.830000
408648636,-778304704,3378,0:06:17.930000
408648636,-778304704,3378,0:06:18.040000
408648636,-778304704,3378,0:06:18.230000
408648636,-778304704,3378,0:06:18.330000
408648636,-778304704,3378,0:06:18.430000
408648636,-778304704,3378,0:06:18.530000
408648636,-778304704,3378,0:06:18.630000
408648636,-778304704,3378,0:06:18.640000
408648636,-778304704,3378,0:06:18.740000
408648636,-778304704,3378,0:06:18.830000
408648636,-778304704,3378,0:06:18.930000
408648672,-778304697,3379,0:06:19.030000
408648685,-778304693,3379,0:06:19.140000
408648698,-778304691,3379,0:06:19.230000
408648713,-778304687,3378,0:06:19.330000
408648729,-778304678,3379,0:06:19.430000
408648750,-778304677,3379,0:06:19.540000
408648767,-778304672,3379,0:06:19.630000
408648790,-778304662,3379,0:06:19.730000
408648812,-778304653,3379,0:06:19.840000
408648840,-778304653,3379,0:06:19.930000
408648876,-778304652,3379,0:06:20.040000
408648907,-778304642,3379,0:06:20.140000
408648934,-778304636,3379,0:06:20.230000
408648960,-778304631,3379,0:06:20.330000
408648992,-778304625,3378,0:06:20.430000
408649024,-778304625,3379,0:06:20.530000
408649053,-778304619,3379,0:06:20.630000
408649083,-778304614,3379,0:06:20.730000
408649114,-778304611,3379,0:06:20.830000
408649147,-778304607,3379,0:06:20.930000
408649181,-778304582,3381,0:06:21.030000
408649217,-778304581,3381,0:06:21.140000
408649252,-778304576,3381,0:06:21.230000
408649292,-778304576,3381,0:06:21.330000
408649327,-778304573,3381,0:06:21.430000
408649362,-778304568,3381,0:06:21.530000
408649402,-778304572,3382,0:06:21.630000
408649440,-778304568,3383,0:06:21.730000
408649480,-778304567,3382,0:06:21.830000
408649520,-778304567,3382,0:06:21.930000
408649577,-778304559,3385,0:06:22.030000
408649623,-778304562,3386,0:06:22.130000
408649670,-778304565,3386,0:06:22.240000
408649717,-778304564,3386,0:06:22.340000
408649764,-778304565,3386,0:06:22.430000
408649814,-778304567,3386,0:06:22.530000
408649860,-778304573,3386,0:06:22.630000
408649913,-778304575,3386,0:06:22.730000
408649965,-778304584,3386,0:06:22.830000
408650018,-778304588,3386,0:06:22.930000
408650073,-778304586,3390,0:06:23.030000
408650129,-778304594,3390,0:06:23.130000
408650188,-778304602,3389,0:06:23.230000
408650244,-778304606,3390,0:06:23.330000
408650306,-778304616,3390,0:06:23.430000
408650370,-778304623,3390,0:06:23.530000
408650430,-778304632,3390,0:06:23.640000
408650494,-778304640,3390,0:06:23.730000
408650557,-778304648,3390,0:06:23.830000
408650621,-778304657,3390,0:06:23.930000
408650685,-778304649,3394,0:06:24.030000
408650756,-778304661,3394,0:06:24.130000
408650827,-778304671,3394,0:06:24.230000
