lat,long,elev,timediff
408649615,-778304700,3377,0:15:14.890000
408649615,-778304700,3377,0:15:15
408649615,-778304700,3377,0:15:15.100000
408649615,-778304700,3377,0:15:15.200000
408649615,-778304700,3377,0:15:15.290000
408649615,-778304700,3377,0:15:15.390000
408649615,-778304700,3377,0:15:15.490000
408649615,-778304700,3377,0:15:15.590000
408649615,-778304700,3377,0:15:15.690000
408649615,-778304700,3377,0:15:15.790000
408649615,-778304700,3377,0:15:15.890000
408649615,-778304700,3377,0:15:15.990000
408649615,-778304700,3377,0:15:16.100000
408649615,-778304700,3377,0:15:16.200000
408649615,-778304700,3377,0:15:16.290000
408649615,-778304700,3377,0:15:16.390000
408649615,-778304700,3377,0:15:16.500000
408649615,-778304700,3377,0:15:16.590000
408649615,-778304700,3377,0:15:16.700000
408649615,-778304700,3377,0:15:16.790000
408649615,-778304700,3377,0:15:16.890000
408649615,-778304700,3377,0:15:17
408649615,-778304700,3377,0:15:17.090000
408649615,-778304700,3377,0:15:17.190000
408649615,-778304700,3377,0:15:17.290000
408649615,-778304700,3377,0:15:17.400000
408649615,-778304700,3377,0:15:17.500000
408649615,-778304700,3377,0:15:17.590000
408649615,-778304700,3377,0:15:17.700000
408649615,-778304700,3377,0:15:17.790000
408649615,-778304700,3377,0:15:17.890000
408649615,-778304700,3377,0:15:17.990000
408649615,-778304700,3377,0:15:18.090000
408649615,-778304700,3377,0:15:18.190000
408649615,-778304700,3377,0:15:18.300000
408649615,-778304700,3377,0:15:18.390000
408649615,-778304700,3377,0:15:18.490000
408649615,-778304700,3377,0:15:18.590000
408649615,-778304700,3377,0:15:18.690000
408649615,-778304700,3377,0:15:18.800000
408649615,-778304700,3377,0:15:18.900000
408649615,-778304700,3377,0:15:19
408649615,-778304700,3377,0:15:19.090000
408649615,-778304700,3377,0:15:19.190000
408649615,-778304700,3377,0:15:19.290000
408649615,-778304700,3377,0:15:19.400000
408649615,-778304700,3377,0:15:19.490000
408649615,-778304700,3377,0:15:19.590000
408649615,-778304700,3377,0:15:19.690000
408649615,-778304700,3377,0:15:19.790000
408649615,-778304700,3377,0:15:19.900000
408649615,-778304700,3377,0:15:19.990000
408649615,-778304700,3377,0:15:20.100000
408649615,-778304700,3377,0:15:20.190000
408649615,-778304700,3377,0:15:20.290000
408649615,-778304700,3377,0:15:20.390000
408649615,-778304700,3377,0:15:20.500000
408649615,-778304700,3377,0:15:20.600000
408649615,-778304700,3377,0:15:20.710000
408649615,-778304700,3377,0:15:20.790000
408649615,-778304700,3377,0:15:20.900000
408649615,-778304700,3377,0:15:20.930000
408649615,-778304700,3377,0:15:21.040000
408649615,-778304700,3377,0:15:21.130000
408649615,-778304700,3377,0:15:21.230000
408649615,-778304700,3377,0:15:21.330000
408649615,-778304700,3377,0:15:21.430000
408649615,-778304700,3377,0:15:21.530000
408649615,-778304700,3377,0:15:21.630000
408649615,-778304700,3377,0:15:21.730000
408649615,-778304700,3377,0:15:21.830000
408649615,-778304700,3377,0:15:21.930000
408649615,-778304700,3377,0:15:22.030000
408649615,-778304700,3377,0:15:22.130000
408649615,-778304700,3377,0:15:22.230000
408649615,-778304700,3377,0:15:22.330000
408649615,-778304700,3377,0:15:22.430000
408649615,-778304700,3377,0:15:22.530000
408649615,-778304700,3377,0:15:22.630000
408649615,-778304700,3377,0:15:22.730000
408649615,-778304700,3377,0:15:22.830000
408649615,-778304700,3377,0:15:22.930000
408649615,-778304700,3377,0:15:23.030000
408649615,-778304700,3377,0:15:23.130000
408649615,-778304700,3377,0:15:23.230000
408649615,-778304700,3377,0:15:23.330000
408649615,-778304700,3377,0:15:23.440000
408649615,-778304700,3377,0:15:23.530000
408649615,-778304700,3377,0:15:23.630000
408649615,-778304700,3377,0:15:23.730000
408649615,-778304700,3377,0:15:23.830000
408649615,-778304700,3377,0:15:23.930000
408649615,-778304700,3377,0:15:24.030000
408649615,-778304700,3377,0:15:24.130000
408649615,-778304700,3377,0:15:24.230000
408649615,-778304700,3377,0:15:24.330000
408649615,-778304700,3377,0:15:24.430000
408649615,-778304700,3377,0:15:24.530000
408649615,-778304700,3377,0:15:24.640000
408649615,-778304700,3377,0:15:24.730000
408649615,-778304700,3377,0:15:24.830000
408649615,-778304700,3377,0:15:24.940000
408649632,-778304691,3377,0:15:25.030000
408649638,-778304691,3377,0:15:25.130000
408649647,-778304687,3377,0:15:25.230000
408649656,-778304685,3377,0:15:25.330000
408649663,-778304683,3377,0:15:25.430000
408649671,-778304681,3377,0:15:25.540000
408649703,-778304682,3377,0:15:25.630000
408649722,-778304679,3377,0:15:25.730000
408649741,-778304675,3377,0:15:25.840000
408649766,-778304675,3378,0:15:25.930000
408649790,-778304659,3379,0:15:26.030000
408649817,-778304651,3379,0:15:26.130000
408649847,-778304652,3379,0:15:26.230000
408649881,-778304652,3379,0:15:26.340000
408649913,-778304655,3379,0:15:26.430000
408649943,-778304656,3379,0:15:26.530000
408649981,-778304654,3379,0:15:26.630000
408650015,-778304656,3379,0:15:26.730000
408650047,-778304654,3380,0:15:26.830000
408650083,-778304659,3380,0:15:26.930000
408650110,-778304640,3381,0:15:27.030000
408650142,-778304643,3381,0:15:27.130000
408650182,-778304649,3381,0:15:27.230000
408650220,-778304652,3380,0:15:27.330000
408650258,-778304658,3380,0:15:27.430000
408650296,-778304666,3381,0:15:27.530000
408650334,-778304671,3381,0:15:27.640000
408650369,-778304682,3381,0:15:27.740000
408650408,-778304694,3381,0:15:27.840000
408650452,-778304700,3381,0:15:27.940000
408650491,-778304704,3382,0:15:28.050000
408650536,-778304716,3382,0:15:28.140000
408650579,-778304727,3382,0:15:28.240000
408650626,-778304743,3382,0:15:28.340000
408650672,-778304758,3383,0:15:28.440000
408650721,-778304772,3382,0:15:28.540000
408650770,-778304784,3382,0:15:28.640000
408650821,-778304797,3382,0:15:28.740000
408650875,-778304812,3382,0:15:28.840000
408650927,-778304832,3382,0:15:28.940000
408650982,-778304852,3382,0:15:29.040000
408651041,-778304875,3382,0:15:29.140000
408651097,-778304896,3382,0:15:29.240000
408651156,-778304919,3382,0:15:29.340000
408651212,-778304944,3381,0:15:29.440000
408651270,-778304968,3381,0:15:29.540000
408651327,-778304996,3381,0:15:29.640000
408651385,-778305023,3381,0:15:29.740000
408651441,-778305051,3381,0:15:29.850000
408651501,-778305082,3381,0:15:29.940000
408651557,-778305112,3381,0:15:30.040000
408651616,-778305146,3381,0:15:30.140000
408651671,-778305177,3380,0:15:30.240000
408651725,-778305209,3381,0:15:30.340000
408651783,-778305242,3380,0:15:30.440000
408651839,-778305275,3380,0:15:30.540000
408651896,-778305308,3380,0:15:30.640000
408651951,-778305342,3380,0:15:30.740000
408652009,-778305375,3380,0:15:30.840000
408652066,-778305410,3380,0:15:30.940000
408652131,-778305459,3380,0:15:31.040000
408652189,-778305495,3380,0:15:31.150000
408652247,-778305527,3380,0:15:31.240000
408652306,-778305560,3380,0:15:31.350000
408652365,-778305594,3379,0:15:31.440000
408652424,-778305629,3379,0:15:31.540000
